濯ぐ,ゆすぐ,N1,0
養護,ようご,N1,9501
様相,ようそう,N1,16459
洋風,ようふう,N1,0
欲深い,よくふかい,N1,0
避ける,よける,N1,4437
横綱,よこづな,N1,7135
善し悪し,よしあし,N1,0
余所見,よそみ,N1,0
夜更し,よふかし,N1,0
余程,よほど,N1,0
酪農,らくのう,N1,0
濫用,らんよう,N1,19135
利潤,りじゅん,N1,0
利息,りそく,N1,0
領域,りょういき,N1,2361
領海,りょうかい,N1,0
領地,りょうち,N1,9413
林業,りんぎょう,N1,13608
類推,るいすい,N1,0
発病,はつびょう,N1,0
ばてる,ばてる,N1,0
華々しい,はなばなしい,N1,0
原っぱ,はらっぱ,N1,0
版画,はんが,N1,10473
万人,ばんにん,N1,0
ビールス,ビールス,N1,0
控室,ひかえしつ,N1,0
引下げる,ひきさげる,N1,0
否決,ひけつ,N1,16901
比重,ひじゅう,N1,19096
歪む,ひずむ,N1,0
左利き,ひだりきき,N1,0
一頃,ひところ,N1,0
雛祭,ひなまつり,N1,0
日の丸,ひのまる,N1,0
冷やかす,ひやかす,N1,0
標語,ひょうご,N1,10505
～日,～か,N2,13
～行,～ぎょう,N2,873
～家,～け,N2,90
～毎,～ごと,N2,4457
～時間目,～じかんめ,N2,0
～済,～ずみ,N2,2698
～遣い,～つかい,N2,14173
～付,～つき,N2,899
～頭,～とう,N2,1101
～ほう,～ほう,N2,992
扇ぐ,あおぐ,N2,0
あみもの,あみもの,N2,0
危うい,あやうい,N2,0
粗い,あらい,N2,0
粗筋,あらすじ,N2,0
有難い,ありがたい,N2,0
いってまいります,いってまいります,N2,0
緯度,いど,N2,1379
炒る,いる,N2,0
インキ,インキ,N2,0
ウーマン,ウーマン,N2,16266
浮ぶ,うかぶ,N2,0
受取,うけとり,N2,0
打ち消す,うちけす,N2,0
写る,うつる,N2,0
うろうろ,うろうろ,N2,0
絵の具,えのぐ,N2,0
オートメーション,オートメーション,N2,0
応ずる,おうずる,N2,0
欧米,おうべい,N2,6771
おおざっぱ,おおざっぱ,N2,0
大凡,おおよそ,N2,0
お帰り,おかえり,N2,0
お代わり,おかわり,N2,0
お気の毒に,おきのどくに,N2,0
お先に,おさきに,N2,0
小父さん,おじさん,N2,0
お邪魔します,おじゃまします,N2,0
お世話になる,おせわになる,N2,0
お大事に,おだいじに,N2,0
落着く,おちつく,N2,0
お出掛け,おでかけ,N2,0
お手伝いさん,おてつだいさん,N2,0
落し物,おとしもの,N2,0
お願いします,おねがいします,N2,0
小母さん,おばさん,N2,0
お参り,おまいり,N2,0
お待たせしました,おまたせしました,N2,0
おまちどおさま,おまちどおさま,N2,0
思い掛けない,おもいがけない,N2,0
思いっ切り,おもいっきり,N2,0
お休み,おやすみ,N2,0
御～,おん～,N2,0
御中,おんちゅう,N2,0
回数券,かいすうけん,N2,0
概論,がいろん,N2,19297
却って,かえって,N2,0
書取,かきとり,N2,0
各自,かくじ,N2,19414
拡充,かくじゅう,N2,14125
学力,がくりょく,N2,13296
かけざん,かけざん,N2,0
火口,かこう,N2,0
下降,かこう,N2,17366
貸家,かしや,N2,0
かしょ,かしょ,N2,0
加速度,かそくど,N2,14601
活字,かつじ,N2,16664
仮名遣い,かなづかい,N2,0
過半数,かはんすう,N2,13575
被せる,かぶせる,N2,0
紙屑,かみくず,N2,0
瓦,かわら,N2,9208
寒帯,かんたい,N2,0
官庁,かんちょう,N2,13846
漢和,かんわ,N2,0
刻む,きざむ,N2,0
規準,きじゅん,N2,0
切っ掛け,きっかけ,N2,0
斬る,きる,N2,12376
区切る,くぎる,N2,0
屑,くず,N2,0
蛍光灯,けいこうとう,N2,0
形容動詞,けいようどうし,N2,0
激増,げきぞう,N2,0
原料,げんりょう,N2,8528
コーラス,コーラス,N2,4668
光線,こうせん,N2,9580
耕地,こうち,N2,0
交通機関,こうつうきかん,N2,0
高等学校,こうとうがっこう,N2,0
もみじ,もみじ,N2,0
こくせき,こくせき,N2,0
ご苦労様,ごくろうさま,N2,0
腰掛,こしかけ,N2,0
言付ける,ことづける,N2,0
御無沙汰,ごぶさた,N2,0
堪える,こらえる,N2,0
御覧,ごらん,N2,0
献立,こんだて,N2,0
逆様,さかさま,N2,0
酒場,さかば,N2,12725
一昨昨日,さきおととい,N2,0
索引,さくいん,N2,3609
作製,さくせい,N2,0
探る,さぐる,N2,13178
座敷,ざしき,N2,0
差し引き,さしひき,N2,0
座布団,ざぶとん,N2,0
産地,さんち,N2,9714
山林,さんりん,N2,18317
しーん,しーん,N2,2150
司会,しかい,N2,2494
四角い,しかくい,N2,0
自然科学,しぜんかがく,N2,0
湿気,しっき,N2,0
しつれいしました,しつれいしました,N2,0
私鉄,してつ,N2,6383
地盤,じばん,N2,12070
萎む,しぼむ,N2,0
社会科学,しゃかいかがく,N2,0
しゃがむ,しゃがむ,N2,0
集金,しゅうきん,N2,0
習字,しゅうじ,N2,0
重体,じゅうたい,N2,0
重点,じゅうてん,N2,8889
主役,しゅやく,N2,6352
巡査,じゅんさ,N2,10106
順々,じゅんじゅん,N2,0
消極的,しょうきょくてき,N2,0
生ずる,しょうずる,N2,0
正味,しょうみ,N2,0
信ずる,しんずる,N2,0
